年度,ID,所属
2019,70328699,日本
2019,90355933,日本
2019,40303911,豊橋技術科学
2019,00758005,東海
2019,90770909,東海
2019,30508867,大分工業高等専門学校
2019,80792168,北里
2019,20647367,大阪
2019,30793674,大阪
2019,60788264,(財)ひょうご環境創造協会(兵庫県環境研究センター)
2019,00542911,信州
2019,80550368,東北
2019,70724714,大日本コンサルタント(インフラ技術研究所)
2019,90313907,山梨
2019,40795176,岐阜工業高等専門学校
2019,60361523,長岡技術科学
2019,00115817,神戸
2019,50321485,流通科学
2019,30813414,東北
2019,00314245,人間環境
2019,90786568,京都
2019,40305983,八戸工業
2019,00390477,明石工業高等専門学校
2019,30315981,近畿
2019,30304132,近畿
2019,70399583,土木研究所
2019,70599472,東洋建設(総合技術研究所)
2019,70190832,鳥取
2019,70540558,岐阜
2019,80312693,秋田
2019,50570412,宇都宮
2019,20825690,鹿児島
2019,50325081,岡山
2019,00425927,鉄道総合技術研究所
2019,30231640,新潟
2019,20310964,北見工業
2019,80621680,北見工業
2019,50301974,帯広畜産
2019,90262873,名城
2019,00455148,舞鶴工業高等専門学校
2019,00759433,九州工業
2019,60290839,熊本高等専門学校
2019,30338256,金沢
2019,10214785,金沢
2019,30796123,安藤・間(技術研究所)
2019,60724961,安藤・間(技術研究所)
2019,70580182,福岡
2019,80330174,関西
2019,10325508,九州
2019,70431393,島根
2019,60230124,宮崎
2019,90223198,佐賀
2019,20157324,長崎
2019,60336013,長崎
2019,00253633,長崎
2019,20552392,茨城
2019,30510507,香川
2019,00372243,大阪市立
2019,30300635,香川高等専門学校
2019,30758636,大阪工業
2019,20260987,神奈川
2019,60533776,神奈川
2019,70351319,東北学院
2019,00415845,神戸
2019,00425571,神戸
2019,10554355,神戸
2019,30635199,名古屋工業
2019,10193955,京都工芸繊維
2019,20403123,産業技術総合研究所
2019,80314540,福岡
2019,90240960,兵庫県立
2019,60240545,山梨
2019,00706864,福岡
2019,10557250,野口研究所
2019,70296325,千葉工業
2019,80370237,秋田県産業技術センター
2019,10226582,東京農工
2019,90212175,情報通信研究機構
2019,20222755,北海道
2019,90374610,北海道
2019,20392631,産業技術総合研究所
2019,70354371,物質・材料研究機構
2019,20315287,熊本
2019,00381004,熊本
2019,90513466,九州工業
2019,40342555,宇部工業高等専門学校
2019,50242483,富山
2019,50250816,群馬
2019,60212982,阿南工業高等専門学校
2019,00200139,東京情報
2019,20609284,東京電機
2019,50339074,東京電機
2019,10372575,千葉
2019,20413859,弓削商船高等専門学校
2019,50782166,立命館
2019,80435669,日本
2019,10456692,宇都宮
2019,80533207,県立広島
2019,30363716,明治
2019,40336417,熊本
2019,00632580,北海道
2019,80257427,桐蔭横浜
2019,60344735,東京
2019,40570685,千葉工業
2019,60549179,島根
2019,40648937,高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター)
2019,40725719,高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター)
2019,30648902,高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター)
2019,10709489,玉川
2019,80275403,広島市立
2019,90553090,長岡技術科学
2019,40757811,奈良先端科学技術大学院
2019,80838342,奈良先端科学技術大学院
2019,40837283,宇宙航空研究開発機構
2019,20140808,長崎総合科学
2019,10321530,都城工業高等専門学校
2019,40270368,久留米工業高等専門学校
2019,50216545,石川工業高等専門学校
2019,60191235,和歌山工業高等専門学校
2019,60235512,新居浜工業高等専門学校
2019,40257209,早稲田
2019,40443262,上智
2019,70293199,新潟
2019,40586286,佐賀
2019,40380258,愛媛
2019,60749323,岡山
2019,10371296,電力中央研究所
2019,40371562,電力中央研究所
2019,80363406,九州工業
2019,80712637,九州工業
2019,10510670,九州工業
2019,50649209,高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター)
2019,10196032,崇城
2019,70759274,滋賀県立
2019,10190620,名古屋市立
2019,70734002,長崎
2019,80224822,広島工業
2019,10215387,三重
2019,30291777,岐阜
2019,90234682,長岡技術科学
2019,70534460,東京農工
2019,20300626,香川
2019,60467321,名古屋
2019,80709303,愛知県立
2019,80438233,富山県立
2019,00826935,舞鶴工業高等専門学校
2019,20609903,近畿
2019,20117493,鹿児島
2019,40288816,関西医科
2019,30735527,産業技術短期
2019,80434851,近畿
2019,20388903,畿央
2019,80467547,大阪工業
2019,10781700,鳥取
2019,70300473,九州
2019,30403588,金沢
2019,70845536,金沢
2019,20446735,兵庫県立
2019,10344904,宇都宮
2019,50360409,量子科学技術研究開発機構
2019,20722763,近畿
2019,60759273,滋賀県立
2019,50392262,科学警察研究所
2019,80610047,東京都市
2019,40845640,青山学院
2019,80456798,関西
2019,90824392,兵庫県立
2019,80136522,九州
2019,10403651,徳島
2019,00756968,山口
2019,00547292,新潟
2019,20282973,新潟
2019,60426492,山梨
2019,20321515,北九州工業高等専門学校
2019,40249876,北九州工業高等専門学校
2019,60257798,同志社
2019,00825945,成蹊
2019,70836999,慶應義塾
2019,90615452,大阪国際
2019,60230877,大分
2019,30425392,宇部工業高等専門学校
2019,60808187,山口
2019,00261389,立命館
2019,80360189,明治
2019,80647058,金沢工業
2019,20206494,上智
2019,00570235,北九州市環境エレクトロニクス研究所
2019,60549880,宇都宮
2019,60371142,東北
2019,00238685,豊田工業
2019,40318225,東京理科
2019,30385546,東京理科
2019,20382260,兵庫県立
2019,10757636,京都
2019,30377783,岐阜
2019,10241720,筑波
2019,60828284,産業技術総合研究所
2019,80353233,佐世保工業高等専門学校
2019,20218556,東北
2019,10287469,東京理科
2019,20407224,芝浦工業
2019,50585940,岡山
2019,00293738,名古屋工業
2019,00260654,鳥取
2019,70778703,新潟
2019,90371103,宇宙航空研究開発機構
2019,90207150,東京海洋
2019,80822452,早稲田
2019,30336763,大阪市立
2019,00231598,旭川医科
2019,90630921,金沢
2019,00624628,群馬
2019,00837510,お茶の水女子
2019,20292667,千葉
2019,20400418,東北
2019,40816394,東北
2019,50736981,東北
2019,60822517,東京理科
2019,40511803,富山県立
2019,30220148,首都大学東京
2019,00803967,香川
2019,60172441,秋田
2019,20586002,首都大学東京
2019,50425617,東京
2019,80520220,東京都立産業技術研究センター
2019,10399397,東京都立産業技術研究センター
2019,00390435,富山高等専門学校
2019,50361126,公立小松
2019,80545327,摂南
2019,90815862,豊田工業
2019,90274547,九州工業
2019,00275174,滋賀県立
2019,90393793,東洋
2019,30347273,首都大学東京
2019,20304032,福井
2019,60781466,福井
2019,10231854,長岡技術科学
2019,40292479,茨城
2019,70400447,茨城
2019,90235705,茨城
2019,90375361,茨城
2019,20820989,山梨
2019,40272116,茨城
2019,80338277,工学院
2019,90329863,秋田
2019,70709336,鹿児島工業高等専門学校
2019,00797235,釧路工業高等専門学校
2019,90285338,兵庫県立
2019,20581789,東京都市
2019,30377840,静岡
2019,60424800,早稲田
2019,20452039,岐阜
2019,60392817,東北
2019,10582760,東京
2019,00374207,東北
2019,60231263,東京
2019,90750000,高知
2019,80402098,信州
2019,80626276,島根
2019,40598778,海洋研究開発機構
2019,60646785,海洋研究開発機構
2019,80815192,海洋研究開発機構
2019,20378813,東邦
2019,30262497,富山
2019,40795960,産業技術総合研究所
2019,80455253,防災科学技術研究所
2019,20726385,名古屋
2019,80742121,東京
2019,50210935,名古屋
2019,20357685,産業技術総合研究所
2019,50371406,電力中央研究所
2019,50725299,京都
2019,50362299,名古屋
2019,70222354,東京
2019,80788183,信州
2019,30260516,東京
2019,10572555,大阪市立
2019,40173760,大阪市立
2019,10510745,岡山
2019,20400426,物質・材料研究機構
2019,80613231,九州
2019,60252897,島根
2019,90756496,名古屋
2019,00378548,新潟
2019,20208226,北海道
2019,20647565,秋田
2019,60738318,産業技術総合研究所
2019,90358383,秋田
2019,20748074,気象庁気象研究所
2019,40601688,気象庁気象研究所
2019,30550008,富山
2019,30421879,琉球
2019,50332961,首都大学東京
2019,80727628,名古屋
2019,60716679,海洋研究開発機構
2019,10354490,気象庁気象研究所
2019,90272525,東京
2019,30270424,東北
2019,80211697,国立環境研究所
2019,30373442,宇宙航空研究開発機構
2019,50828035,会津
2019,70284479,九州
2019,40578803,九州工業
2019,20325129,岡山
2019,10218159,名古屋
2019,60773629,東北
2019,10396856,千葉工業
2019,60704533,東京工業
2019,70377993,東北
2019,50270450,国立天文台
2019,20769757,自然科学研究機構(新分野創成センター、アストロバイオロジーセンター、生命創成探究
2019,20588610,自然科学研究機構(新分野創成センター、アストロバイオロジーセンター、生命創成探究
2019,30301724,名古屋
2019,60513447,信州
2019,20397475,千葉
2019,60465995,日本原子力研究開発機構
2019,90354836,量子科学技術研究開発機構
2019,90816448,国立天文台
2019,80192368,新潟
2019,30722540,福井
2019,80791904,東京都立産業技術高等専門学校
2019,20232415,弘前
2019,00747743,東京
2019,00516859,山形
2019,70781889,神戸
2019,80600064,東京
2019,00567547,京都
2019,90838799,理化学研究所
2019,40547741,北海道
2019,90622671,愛知医科
2019,90804310,東北
2019,40448163,大阪市立
2019,50422192,筑波
2019,60322012,筑波
2019,30290852,高エネルギー加速器研究機構
2019,30280720,沼津工業高等専門学校
2019,10253577,高エネルギー加速器研究機構
2019,70714161,名古屋
2019,50151262,新潟
2019,70512177,豊橋技術科学
2019,20370033,阿南工業高等専門学校
2019,40582648,奈良工業高等専門学校
2019,80283034,甲南
2019,00570699,東京都市
2019,80241082,広島
2019,80260420,東京都市
2019,50514238,大阪市立
2019,90533779,大阪市立
2019,00322529,核融合科学研究所
2019,60609981,名古屋
2019,00469610,京都
2019,40262688,信州
2019,40397203,核融合科学研究所
2019,40709440,核融合科学研究所
2019,40725024,山形
2019,50311212,甲南
2019,90797101,核融合科学研究所
2019,10354573,量子科学技術研究開発機構
2019,00433326,兵庫県立
2019,40524468,海上保安大学校(国際海洋政策研究センター)
2019,90275305,兵庫県立
2019,10245607,慶應義塾
2019,70735852,神奈川
2019,90351741,福岡
2019,60252269,名古屋
2019,20378532,千葉
2019,90234715,首都大学東京
2019,50849643,東北
2019,50261714,山形
2019,30370381,日本原子力研究開発機構
2019,80354900,日本原子力研究開発機構
2019,00204339,総合科学研究機構(総合科学研究センター(総合科学研究室)及び中性子科学センター(研究開発
2019,40222723,物質・材料研究機構
2019,10297781,日本
2019,20776546,北海道
2019,30326011,琉球
2019,00261280,室蘭工業
2019,90344217,産業技術総合研究所
2019,00363408,総合科学研究機構(総合科学研究センター(総合科学研究室)及び中性子科学センター(研究開発
2019,40596607,東京
2019,90391854,芝浦工業
2019,40221832,新潟
2019,70281847,三重
2019,50134052,豊田理化学研究所
2019,80603505,青山学院
2019,70308196,東北
2019,60710811,秋田
2019,50553369,明治
2019,10741043,理化学研究所
2019,70261469,東北
2019,10403172,大阪
2019,30273832,奈良女子
2019,30816731,東京
2019,50415121,北海道
2019,40432116,龍谷
2019,90415240,神戸
2019,50423744,法政
2019,80735316,小山工業高等専門学校
2019,80053677,四日市
2019,80409614,滋賀
2019,80615154,長浜バイオ
2019,70821817,日本
2019,90625500,金沢工業
2019,50599644,山口
2019,80824060,関西学院
2019,10192783,龍谷
2019,20546147,龍谷
2019,00218629,名城
2019,30754882,東京理科
2019,60707743,筑波
2019,00238817,北海道
2019,70249712,中央
2019,40232227,神戸
2019,10451519,茨城
2019,70422392,筑波技術
2019,00152314,首都大学東京
2019,60259900,茨城
2019,60135770,大阪教育
2019,20272536,東京
2019,00201559,茨城
2019,30336755,東京女子
2019,00572629,徳島
2019,40830097,九州
2019,80127422,北海道
2019,60402765,京都
2019,90568677,鹿児島
2019,00722422,鹿児島
2019,00533035,愛媛
2019,40511324,愛媛
2019,80610782,松江工業高等専門学校
2019,10734783,沼津工業高等専門学校
2019,10283590,京都
2019,50343380,金沢
2019,00146119,宮城教育
2019,20322919,旭川医科
2019,00172255,立命館
2019,20437180,立命館
2019,50555232,立命館
2019,80346171,立命館
2019,00845703,早稲田
2019,60332988,自治医科
2019,50548550,東北
2019,60729268,京都府立医科
2019,60264305,熊本
2019,80330166,追手門学院
2019,80389238,立命館アジア太平洋
2019,40304844,九州
2019,10319999,川崎医療福祉
2019,20549620,川崎医療福祉
2019,70827732,就実
2019,10824021,川崎医療福祉
2019,70835389,名古屋
2019,90101352,藤田医科
2019,00460824,関西医科
2019,70106334,大阪市立
2019,40378500,島根
2019,50332383,浜松医科
2019,00780397,東洋
2019,20315716,日本女子
2019,60586189,立正
2019,90241760,筑波
2019,90710038,北海道教育
2019,00450750,埼玉県立
2019,40642921,東都
2019,70637082,帝京平成
2019,80382802,医療創生
2019,30278337,名古屋市立
2019,50569259,名古屋市立
2019,30510367,佐賀
2019,10529431,九州
2019,50191250,鳴門教育
2019,00313924,名古屋
2019,20179906,横浜国立
2019,80708991,医療創生
2019,80501212,国立長寿医療研究センター
2019,80745688,国立精神・神経医療研究センター
2019,20365919,(財)冲中記念成人病研究所
2019,40771449,(財)冲中記念成人病研究所
2019,40807111,(財)冲中記念成人病研究所
2019,50772399,(財)冲中記念成人病研究所
2019,80786806,(財)冲中記念成人病研究所
2019,50807112,(財)冲中記念成人病研究所
2019,20464563,京都
2019,90571688,名古屋市立
2019,70802924,中京
2019,80315879,名古屋市立
2019,30347463,京都府立医科
2019,20549620,倉敷市立短期
2019,00336687,名古屋市立
2019,20369185,鹿児島国際
2019,00551128,熊本県立
2019,90625518,志學館
2019,20444854,九州
2019,60304812,九州
2019,80282614,国際医療福祉
2019,80335778,山口
2019,70244712,奈良県立医科
2019,20106214,立正
2019,20252819,鳥取
2019,70631026,大正
2019,60368727,佛教
2019,80194702,静岡
2019,00292699,千葉
2019,30837042,千葉
2019,80600551,大阪
2019,70198761,法政
2019,20733405,上越教育
2019,60723468,熊本
2019,00769979,兵庫教育
2019,70751569,名古屋音楽
2019,00512154,甲南女子
2019,10111410,同志社
2019,80388800,武庫川女子
2019,20467260,名古屋
2019,10611436,名古屋女子大学短期大学部
2019,60276269,埼玉医科
2019,70351707,北海道医療
2019,30196993,近畿
2019,50709748,奈良県立
2019,60461290,福山
2019,90791830,医療創生
2019,30747994,九州
2019,80216796,九州
2019,80726729,九州
2019,80749474,九州
2019,60618073,九州
2019,10597272,九州
2019,70816230,エリザベト音楽
2019,80804319,広島
2019,90760661,神戸親和女子
2019,00311746,福井
2019,20336788,大阪市立
2019,20813752,福井
2019,70401966,福井
2019,70772028,名古屋経営短期
2019,60625193,名古屋
2019,70243376,大阪教育
2019,00706674,静岡
2019,70130010,帝京
2019,40264189,長崎
2019,70293511,聖徳
2019,90163724,鹿児島国際
2019,20231293,東北
2019,20633655,石巻専修
2019,60320769,天使
2019,40560587,尚絅学院
2019,20364432,東北学院
2019,20589775,東北福祉
2019,50787702,聖学院
2019,70452604,宮城教育
2019,90581231,神戸松蔭女子学院
2019,50742798,京都外国語
2019,70321148,九州
2019,20278310,奈良女子
2019,40610530,広島修道
2019,30701495,名古屋工業
2019,80424993,近畿
2019,30350573,日本女子
2019,80509703,目白
2019,00771693,神戸親和女子
2019,10727902,名古屋
2019,10831141,修文大学短期大学部
2019,30571294,愛知学院
2019,60735843,四国
2019,00300335,同志社女子
2019,30329974,京都ノートルダム女子
2019,40411102,京都ノートルダム女子
2019,30116529,静岡産業
2019,50782877,静岡産業
2019,70823714,静岡産業
2019,10617971,国立精神・神経医療研究センター
2019,60238087,帝京
2019,60466216,帝京
2019,70266279,帝京
2019,70823178,帝京
2019,90459389,帝京
2019,70297167,帝京
2019,30181712,跡見学園女子
2019,30296983,昭和
2019,90383463,筑波
2019,80020030,人間環境
2019,20325377,人間環境
2019,10285687,岩手県立
2019,70240752,東北
2019,70583871,奈良女子
2019,30136973,関西福祉科学
2019,50232278,東京成徳
2019,70608900,北海道
2019,20805105,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2019,90286576,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2019,30467500,神戸女学院
2019,00707010,大阪経済
2019,50631967,首都大学東京
2019,30632616,立正
2019,70388479,帝京
2019,30613856,専修
2019,60621604,関西学院
2019,50758133,広島
2019,70214830,慶應義塾
2019,10237703,立正
2019,70340453,追手門学院
2019,80322775,神戸
2019,70582790,岐阜聖徳学園
2019,20268329,関西
2019,50803110,愛知淑徳
2019,80386656,江戸川
2019,80633289,島根
2019,40453609,東海
2019,10284449,福岡教育
2019,20804553,弓削商船高等専門学校
2019,20507438,信州
2019,80580878,鹿児島県立短期
2019,60154283,岐阜工業高等専門学校
2019,80262278,東京工業高等専門学校
2019,90565441,小山工業高等専門学校
2019,70185700,茨城工業高等専門学校
2019,70377761,立命館
2019,00262949,中部
2019,10551971,中部
2019,30710256,名古屋
2019,80399237,一宮研伸
2019,90220855,岐阜聖徳学園
2019,10748734,金沢工業
2019,00251455,東京
2019,90455254,地震予知総合研究振興会
2019,00202268,九州
2019,10452145,信州
2019,20208804,宇都宮
2019,00453994,宇都宮
2019,70344687,東北
2019,80727214,東北
2019,70168970,京都教育
2019,20273823,愛知教育
2019,70549162,岐阜
2019,00582488,岐阜
2019,40527884,富山高等専門学校
2019,80630897,関東学院
2019,40782165,大阪府立
2019,50396305,麻布
2019,90759515,金沢工業
2019,90717555,金沢工業
2019,00834425,金沢工業
2019,00712449,明星
2019,70632602,明星
2019,90548877,明星
2019,10585871,福井工業
2019,20758304,芝浦工業
2019,40572300,サイバー
2019,70313070,東京
2019,30626106,琉球
2019,60452968,琉球
2019,80549816,琉球
2019,90274357,高知
2019,10217325,鹿児島
2019,60167418,鳴門教育
2019,90709552,宇都宮
2019,30240873,広島
2019,50159589,東京学芸
2019,60322848,東京学芸
2019,40178421,埼玉
2019,00208737,群馬
2019,10796098,関西
2019,90554113,名城
2019,20369961,大島商船高等専門学校
2019,60610061,広島商船高等専門学校
2019,90610064,広島商船高等専門学校
2019,00259912,奈良工業高等専門学校
2019,60341369,奈良工業高等専門学校
2019,70386639,お茶の水女子
2019,60724482,お茶の水女子
2019,30825625,小田原短期
2019,40631966,大阪大谷
2019,30588570,福井
2019,40448494,福島県立医科
2019,60538081,大阪府立病院機構大阪母子医療センター(研究所)
2019,90782508,島根
2019,50597143,和泉短期
2019,80410158,東洋英和女学院
2019,60372976,東京慈恵会医科
2019,40404058,名古屋
2019,10282691,東京
2019,60242161,放送
2019,00431726,埼玉
2019,40303482,兵庫教育
2019,00157025,北海道
2019,90757668,帯広畜産
2019,00422014,北海道
2019,50814919,北海道
2019,60311073,津山工業高等専門学校
2019,70321487,宇部工業高等専門学校
2019,70601326,東京未来
2019,90230325,福井県立
2019,30529970,中村学園
2019,60743896,中村学園大学短期大学部
2019,30351969,東北
2019,90508459,兵庫教育
2019,00367450,金沢工業
2019,30640180,金沢工業
2019,70737022,国際高等専門学校
2019,20465173,昭和
2019,40625216,聖路加国際
2019,90127382,早稲田
2019,00735144,香川
2019,50313424,東北学院
2019,30311145,明星
2019,80712158,公立諏訪東京理科
2019,70238369,公立諏訪東京理科
2019,40360002,秋田県立
2019,10444902,鹿児島
2019,50721031,鹿児島
2019,60284874,鹿児島
2019,70464469,鹿児島
2019,90770420,鹿児島
2019,30366356,東京医科歯科
2019,60325454,九州
2019,70608968,九州
2019,90447285,自治医科
2019,70633296,鳴門教育
2019,10293135,山口
2019,00361973,山口
2019,30263750,山口
2019,70141116,山口
2019,20335780,山口
2019,30241780,山口
2019,40264973,山口
2019,30399670,鳥取
2019,90149948,鳥取
2019,90546988,千葉
2019,80302941,高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター)
2019,40770285,高齢・障害・求職者雇用支援機構職業能力開発総合大学校(能力開発院、基盤整備センター)
2019,00259805,沖縄工業高等専門学校
2019,90461631,熊本保健科学
2019,20630718,福岡
2019,40804539,福岡
2019,30335335,秋田
2019,30351258,大阪
2019,60726610,大阪
2019,70748730,大阪
2019,80362565,大阪工業
2019,80550780,山梨
2019,20151342,日本女子
2019,70228782,日本女子
2019,00408361,東京歯科
2019,30385174,東京歯科
2019,40778619,東京歯科
2019,90634006,東京歯科
2019,70212602,帝京
2019,80620616,静岡
2019,20787791,国際医療福祉
2019,00452813,福岡県立
2019,30565966,福岡県立
2019,90547605,新潟
2019,70221562,早稲田
2019,20325244,徳島
2019,40339619,大妻女子
2019,60582129,帝塚山
2019,10253494,佐世保工業高等専門学校
2019,90342435,函館工業高等専門学校
2019,00390443,石川工業高等専門学校
2019,60369923,秋田工業高等専門学校
2019,70224657,八戸工業高等専門学校
2019,10392292,放送
2019,60177201,文教
2019,40813663,関西
2019,60743169,大阪産業
2019,50252721,大阪工業
2019,30387766,名城
2019,50225645,名古屋
2019,00567399,帝京
2019,20419485,大妻女子大学短期大学部
2019,40639043,宮城
2019,50455036,近畿
2019,20288343,明石工業高等専門学校
2019,30636725,神戸情報大学院
2019,60290425,神戸
2019,60343349,神戸
2019,00225591,奈良教育
2019,10243362,横浜国立
2019,50622635,山梨県立
2019,80150027,岐阜
2019,00233007,中日本自動車短期
2019,00362179,岐阜
2019,00597817,森ノ宮医療
2019,10712002,森ノ宮医療
2019,70518638,森ノ宮医療
2019,80784701,森ノ宮医療
2019,60330403,甲南
2019,50586021,北海道
2019,40340301,愛知医科
2019,00465543,愛知医科
2019,60291499,愛知医科
2019,70387819,愛知医科
2019,50564001,松蔭
2019,40754776,自治医科
2019,50438636,自治医科
2019,80834340,自治医科
2019,60346327,和歌山
2019,90748899,鳴門教育
2019,50417036,産業技術大学院
2019,10252884,大阪
2019,20452758,九州
2019,50644796,九州
2019,70274454,九州
2019,10305609,大阪府立
2019,20399166,四国
2019,20648969,徳島
2019,00280438,島根
2019,40314611,島根
2019,20725882,首都大学東京
2019,70772812,滋賀
2019,70335157,滋賀
2019,50223061,滋賀
2019,00378431,滋賀
2019,10153917,同志社
2019,70274008,広島工業
2019,70423423,鳥取
2019,80450146,有明工業高等専門学校
2019,00469587,大阪府立大学工業高等専門学校
2019,10369944,東京工業高等専門学校
2019,80251586,東京工業高等専門学校
2019,20759849,奈良工業高等専門学校
2019,90571810,高知工業高等専門学校
2019,80787002,四国
2019,30581219,近畿
2019,20352437,南山
2019,30803887,南山
2019,90280065,大阪芸術
2019,80233279,上越教育
2019,60337615,成城
2019,30802988,常葉
2019,50247508,東北
2019,00639255,仙台高等専門学校
2019,10305956,公立千歳科学技術
2019,10829899,札幌医科
2019,40834081,北海道医療
2019,20461999,福山平成
2019,90310979,北九州市立
2019,10432139,岩手県立
2019,00743791,高知工科
2019,20224850,東京国際
2019,30459002,國學院大學
2019,60324993,和歌山
2019,80578279,京都
2019,50736783,京都
2019,10817109,京都
2019,60447258,筑波技術
2019,30420722,国立障害者リハビリテーションセンター(研究所)
2019,50371711,国立障害者リハビリテーションセンター(研究所)
2019,50392460,国立障害者リハビリテーションセンター(研究所)
2019,80445965,京都工芸繊維
2019,20452055,新潟
2019,60092665,新潟医療福祉
2019,00248270,東京学芸
2019,50711595,青山学院
2019,90781906,北里
2019,50448958,北里
2019,50114921,白百合女子
2019,40439576,帝京
2019,90580613,九州産業
2019,40183751,兵庫教育
2019,80811372,金沢
2019,80272623,東京学芸
2019,80313279,東京学芸
2019,80251007,筑波
2019,80261767,筑波
2019,80516708,筑波
2019,40723250,広島
2019,60749860,東京
2019,70203198,国立精神・神経医療研究センター
2019,70392446,横浜国立
2019,70182946,北海道教育
2019,50183059,東京学芸
2019,60297017,日本歯科
2019,60845139,仁愛
2019,10782229,仁愛
2019,30322283,福岡教育
2019,90340033,仁愛
2019,10460263,昭和音楽
2019,50756880,立教女学院短期
2019,00621731,順天堂
2019,30508289,順天堂
2019,00182147,札幌学院
2019,30795597,山梨学院
2019,00284779,大分
2019,20713689,鹿児島国際
2019,00444654,東北
2019,00450007,金城大学短期大学部
2019,70171006,金城
2019,20712855,宮城
2019,30312614,東北
2019,50210969,東北
2019,00431388,北海道教育
2019,10536212,名古屋学芸
2019,20209208,岐阜
2019,40105060,中部学院
2019,00316910,大正
2019,00442088,大正
2019,70349504,東京医科
2019,30531652,藍野
2019,70290385,大阪府立
2019,20351174,大阪経済法科
2019,20750095,東京成徳
2019,10262776,愛知教育
2019,10292997,東京学芸
2019,30726203,東京
2019,90758260,聖隷クリストファー
2019,90759995,東京
2019,60720836,帝京平成
2019,60785393,目白
2019,50290226,立命館
2019,30379028,聖心女子
2019,90316935,成蹊
2019,10275430,山口県立
2019,00388662,関西福祉科学
2019,50802211,帝京
2019,30303598,愛媛
2019,50734456,大正
2019,70734507,山梨学院
2019,90734509,大正
2019,00815029,茨城県立医療
2019,50274973,茨城県立医療
2019,50555480,茨城県立医療
2019,00398413,大阪市立
2019,90237040,宮崎
2019,50260740,宮崎
2019,80191287,都城工業高等専門学校
2019,60821460,三重
2019,90541475,愛媛
2019,70523380,愛知教育
2019,30301617,愛知教育
2019,00251273,東京
2019,90520883,東京農工
2019,30598561,岩手
2019,00269242,岩手県立大学盛岡短期大学部
2019,50292636,東洋
2019,70312519,東北
2019,60302064,東洋
2019,40390554,都城工業高等専門学校
2019,80721175,科学警察研究所
2019,30464275,熊本
2019,90764829,日本
2019,70727122,ひょうご震災記念21世紀研究機構
2019,50720083,名古屋商科
2019,60825321,山形
2019,00392241,広島
2019,50532686,山口
2019,30758090,金沢
2019,10636674,桜美林
2019,10513088,千葉
2019,10708647,首都大学東京
2019,40509882,愛知教育
2019,60713576,名古屋
2019,80574409,山梨学院
2019,40626470,神戸医療福祉
2019,80727107,首都大学東京
2019,30304041,金沢
2019,40581632,金沢
2019,90740275,金沢
2019,60813623,金沢
2019,80344076,文部科学省科学技術・学術政策研究所
2019,00400599,茨城
2019,90314608,鳥取
2019,00230657,神戸薬科
2019,30549308,神戸薬科
2019,90127910,順天堂
2019,30162051,尚絅学院
2019,40322656,尚絅学院
2019,60279495,尚絅学院
2019,90005067,尚絅学院
2019,70461308,高知
2019,30288641,東京学芸
2019,90193804,聖心女子
2019,40389648,北海道教育
2019,50466471,島根
2019,80211275,愛媛
2019,70314440,東京学芸
2019,50717915,宮崎
2019,40534300,島根
2019,20310865,京都教育
2019,80459859,日本
2019,60439007,日本
2019,20207137,早稲田
2019,50736767,愛知教育
2019,70736769,愛知教育
2019,30611925,愛知教育
2019,00211756,広島
2019,00249583,福山市立
2019,30111660,広島
2019,40510813,上越教育
2019,50304382,広島
2019,50331468,日本女子
2019,50781259,広島文化学園
2019,60390580,佐賀
2019,80229955,広島
2019,80403583,広島
2019,90254565,広島
2019,20174469,三重
2019,40335112,日本女子
2019,70402675,神戸
2019,00378283,三重
2019,00712613,三重
2019,00755902,愛知
2019,90212597,大阪体育
2019,60241197,大阪教育
2019,10444241,京都光華女子
2019,10631442,福知山公立
2019,90215806,立命館
2019,70369578,名古屋学院
2019,80434249,早稲田
2019,20210677,大阪府立
2019,40758041,名古屋市立
2019,20772221,聖心女子
2019,90746439,岐阜聖徳学園大学短期大学部
2019,30761209,日本
2019,30822390,郡山女子大学短期大学部
2019,50781530,大阪教育
2019,40350813,信州
2019,30412612,女子栄養
2019,10239098,三重
2019,00293168,横浜国立
2019,20572837,大分
2019,50465861,東京学芸
2019,20747422,九州女子
2019,20762074,九州女子
2019,60333564,鳴門教育
2019,80817073,九州女子
2019,20345771,名古屋市立
2019,60155356,京都市立芸術
2019,70413903,国立教育政策研究所
2019,90387457,岐阜女子
2019,70181899,明治
2019,60263357,大阪教育
2019,40646783,立命館
2019,50748936,松山短期
2019,80723692,松山
2019,60272887,富山
2019,20756564,流通科学
2019,90440651,明治
2019,20178495,学習院
2019,20154114,学習院
2019,40273156,筑波
2019,20387294,岐阜
2019,30838826,名古屋経済
2019,30791272,兵庫教育
2019,30805643,徳山
2019,80757287,お茶の水女子
2019,90199878,上越教育
2019,10413379,関西学院
2019,10207368,慶應義塾
